age,priors_count.1,juv_fel_count,juv_misd_count,c_charge_degree,offense_type,is_recid,id
85.0,1,0,0,M,public order crime,1,3921
36.0,2.0,0,0,M,violent crime,0,2041
71.0,8,0,0,F,violent crime,0,2041
70.0,8,0,0,M,violent crime,0,2041
39.0,21.0,0,0,M,violent crime,1,2025
27.0,4.0,0,0,M,violent crime,1,2025
31.0,16.0,0,0,M,violent crime,1,2025
72.0,27.0,5,0,F,arrested but not charged,0,832
51.0,10,5,0,F,arrested but not charged,0,832
73.0,10,5,0,F,arrested but not charged,0,832
55.0,2,0,0,F,public order crime,0,3290
43.0,5.0,0,0,F,public order crime,0,3290
41.0,2,0,0,F,public order crime,0,3290
69.0,5,0,0,M,violent crime,0,2387
56.0,2.0,0,0,M,violent crime,0,2387
27.0,1.0,0,0,M,violent crime,0,2387
81.0,0.0,0,1,F,drug crime,0,6343
55.0,3.0,0,1,F,drug crime,0,6343
58.0,4.0,0,1,F,drug crime,0,6343
68.0,9.0,0,0,F,arrested but not charged,0,569
27.0,1.0,0,0,F,arrested but not charged,0,569
72.0,26.0,0,0,F,arrested but not charged,0,569
63.0,6,0,0,F,property crime,0,4442
71.0,34.0,0,0,F,property crime,0,4442
27,1.0,0,0,M,property crime,0,4442
36,0.0,0,0,F,violent crime,0,93
56.0,4,0,0,M,violent crime,0,93
27.0,1.0,0,0,F,violent crime,0,93
19.0,0,0,0,F,violent crime,1,2794
96.0,28.0,0,0,F,violent crime,1,2794
29,3.0,0,0,F,violent crime,1,2794
45.0,2,0,0,F,property crime,0,4608
27.0,1.0,0,0,F,property crime,0,4608
90.0,0.0,0,0,F,property crime,0,4608
37.0,34.0,0,0,F,public order crime,1,5123
19.0,32.0,0,0,F,public order crime,1,5123
19.0,17.0,0,0,F,public order crime,1,5123
60,8.0,0,0,F,public order crime,1,3992
40.0,23.0,0,0,M,public order crime,1,3992
61.0,29.0,0,0,M,public order crime,1,3992
36.0,0,0,0,F,property crime,0,2908
45.0,0,0,0,M,property crime,0,2908
76.0,4.0,0,0,F,property crime,0,2908
45.0,2,0,0,F,property crime,0,4642
27.0,1.0,0,0,F,property crime,0,4642
90.0,0.0,0,0,F,property crime,0,4642
27.0,1,0,0,F,drug crime,0,5882
72.0,1,0,0,M,drug crime,0,5882
51.0,1,0,0,F,drug crime,0,5882
62.0,27,0,0,F,property crime,0,4419
27.0,1.0,0,0,F,property crime,0,4419
69.0,27,0,0,M,property crime,0,4419
71.0,6,0,0,F,violent crime,0,1627
64.0,1.0,0,0,M,violent crime,0,1627
56.0,2.0,0,0,M,violent crime,0,1627
69,9.0,0,0,F,public order crime,1,3892
18.0,0,0,0,M,public order crime,1,3892
69,19.0,0,0,M,public order crime,1,3892
24,26.0,0,0,M,property crime,1,4723
87.0,1,0,0,M,property crime,1,4723
59.0,33.0,0,0,F,property crime,1,4723
19.0,0,0,0,F,violent crime,1,35
96.0,28.0,0,0,F,violent crime,1,35
29,3.0,0,0,F,violent crime,1,35
55.0,3,0,0,M,violent crime,0,1937
71.0,3,0,0,F,violent crime,0,1937
37.0,3,0,0,M,violent crime,0,1937
61.0,27.0,2,1,M,drug crime,0,5496
75.0,9,2,1,M,drug crime,0,5496
76.0,4.0,2,1,M,drug crime,0,5496
63.0,6,0,0,F,drug crime,0,5865
68.0,2.0,0,0,F,drug crime,0,5865
76.0,1.0,0,0,F,drug crime,0,5865
27.0,1,0,0,F,property crime,0,3049
38.0,1,0,0,M,property crime,0,3049
51.0,1,0,0,F,property crime,0,3049
45.0,29.0,0,0,F,obstruction of justice,1,6914
81.0,6.0,0,0,F,obstruction of justice,1,6914
46.0,5.0,0,0,F,obstruction of justice,1,6914
36,0.0,0,0,F,public order crime,0,3848
64.0,1.0,0,0,F,public order crime,0,3848
45.0,0.0,0,0,F,public order crime,0,3848
68.0,2.0,0,2,F,property crime,0,6805
52.0,2.0,0,2,F,property crime,0,6805
76.0,4.0,0,2,F,property crime,0,6805
36.0,0,0,0,F,property crime,0,4597
45.0,0,0,0,M,property crime,0,4597
76.0,4.0,0,0,F,property crime,0,4597
81.0,36.0,0,0,F,drug crime,1,6577
96.0,11.0,0,0,F,drug crime,1,6577
28.0,10.0,0,0,F,drug crime,1,6577
41.0,28.0,0,0,M,arrested but not charged,1,1342
36.0,22.0,0,0,M,arrested but not charged,1,1342
25,28.0,0,0,M,arrested but not charged,1,1342
59.0,30.0,0,0,M,violent crime,1,2128
62.0,37.0,0,0,M,violent crime,1,2128
68.0,18.0,0,0,M,violent crime,1,2128
31,34.0,0,0,M,drug crime,1,5986
24.0,38.0,0,0,F,drug crime,1,5986
21.0,5.0,0,0,F,drug crime,1,5986
32,18.0,0,0,F,violent crime,1,3146
39.0,22.0,0,0,F,violent crime,1,3146
32,3.0,0,0,F,violent crime,1,3146
61.0,29.0,0,0,F,public order crime,1,4369
54.0,15.0,0,0,F,public order crime,1,4369
26,22.0,0,0,M,public order crime,1,4369
71.0,11.0,0,0,F,property crime,0,2948
55.0,3.0,0,0,F,property crime,0,2948
42.0,0.0,0,0,F,property crime,0,2948
19.0,32.0,0,0,M,violent crime,1,1896
34.0,36.0,0,0,M,violent crime,1,1896
86.0,20.0,0,0,M,violent crime,1,1896
34,24.0,0,0,M,public order crime,1,6859
54.0,15.0,0,0,M,public order crime,1,6859
34,38.0,0,0,M,public order crime,1,6859
81.0,0.0,0,1,F,property crime,0,3242
55.0,3.0,0,1,F,property crime,0,3242
95.0,27.0,0,1,F,property crime,0,3242
49.0,6,3,0,M,arrested but not charged,0,1023
54.0,6,3,0,M,arrested but not charged,0,1023
66.0,6,3,0,M,arrested but not charged,0,1023
75.0,12.0,1,0,F,arrested but not charged,0,735
27.0,1.0,1,0,F,arrested but not charged,0,735
61.0,10.0,1,0,F,arrested but not charged,0,735
26.0,6.0,0,0,F,drug crime,1,357
32.0,33.0,0,0,F,drug crime,1,357
84.0,19.0,0,0,F,drug crime,1,357
80.0,14.0,0,0,F,arrested but not charged,1,552
29.0,15.0,0,0,F,arrested but not charged,1,552
78.0,2,0,0,F,arrested but not charged,1,552
96.0,28.0,0,0,M,violent crime,1,2042
54.0,32.0,0,0,M,violent crime,1,2042
29.0,10.0,0,0,M,violent crime,1,2042
39.0,22.0,0,0,F,drug crime,1,6424
46,7.0,0,0,M,drug crime,1,6424
46,33.0,0,0,F,drug crime,1,6424
