age,priors_count.1,juv_fel_count,juv_misd_count,c_charge_degree,offense_type,is_recid,id
26,8.0,0,11.0,F,fraud and financial crime,1,6987
57.0,25.0,0,0,F,fraud and financial crime,1,6987
42,24.0,0,0,M,public order crime,1,3610
42,16.0,0,0,M,drug crime,1,3610
87.0,1,0,13.0,M,public order crime,1,3610
57,23.0,0,0,F,public order crime,1,3921
57,13.0,0,0,F,public order crime,1,3921
57,10.0,0,0,F,public order crime,1,3921
57.0,8,0,11.0,M,violent crime,0,2041
72.0,8,0,0,M,property crime,0,2041
43,8,17.0,5.0,M,violent crime,0,2041
37,1,18.0,0,M,violent crime,1,2025
37,1,14.0,1.0,M,violent crime,1,2025
94.0,1,0,9.0,M,violent crime,1,2025
71.0,11.0,5,0,F,arrested but not charged,0,832
50.0,10,5,4.0,F,arrested but not charged,0,832
76.0,10,5,0,F,arrested but not charged,0,832
74.0,2,0,0,F,public order crime,0,3290
74.0,19.0,0,0,F,public order crime,0,3290
40.0,2,0,0,F,property crime,0,3290
48.0,5,0,0,M,weapons-related crime,0,2387
51.0,5,0,0,M,violent crime,0,2387
75.0,5,0,2.0,M,violent crime,0,2387
76.0,20,0,1,F,drug crime,0,6343
72.0,20,0,1,F,drug crime,0,6343
76.0,6.0,0,1,F,drug crime,0,6343
54.0,7,0,0,F,arrested but not charged,0,569
29,7,0,10.0,F,fraud and financial crime,0,569
74.0,26.0,0,0,F,arrested but not charged,0,569
71.0,6,0,2.0,F,property crime,0,4442
77.0,6,0,9.0,F,property crime,0,4442
58.0,2.0,0,0,F,property crime,0,4442
74.0,4,0,0,F,violent crime,0,93
36,4,0,10.0,F,public order crime,0,93
36,1.0,0,0,F,violent crime,0,93
29,15.0,0,0,F,violent crime,1,2794
20.0,0,0,7.0,F,violent crime,1,2794
29,14.0,14.0,0,F,violent crime,1,2794
51.0,2,0,0,F,property crime,0,4608
33,2,4.0,12.0,F,property crime,0,4608
47.0,2,0,0,F,fraud and financial crime,0,4608
34,16.0,8.0,0,F,public order crime,1,5123
34,3,0,11.0,F,drug crime,1,5123
89.0,13.0,0,0,F,public order crime,1,5123
60,19.0,0,0,M,property crime,1,3992
60,24.0,0,0,M,violent crime,1,3992
60,26.0,0,0,M,violent crime,1,3992
59.0,0,0,0,F,property crime,0,2908
48.0,0,0,0,F,property crime,0,2908
76.0,0,0,0,F,public order crime,0,2908
66.0,2,0,10.0,F,property crime,0,4642
60.0,2,0,0,F,property crime,0,4642
30,2,0,12.0,M,property crime,0,4642
77.0,1,0,0,M,drug crime,0,5882
21,0.0,0,0,M,drug crime,0,5882
72.0,1,16.0,0,F,drug crime,0,5882
58.0,27,0,0,F,property crime,0,4419
61.0,27,0,0,M,property crime,0,4419
77.0,27,0,9.0,F,property crime,0,4419
26,6,0,12.0,M,fraud and financial crime,0,1627
26,0.0,0,0,M,violent crime,0,1627
65.0,6,0,0,M,drug crime,0,1627
69,34.0,0,0,M,property crime,1,3892
69,22.0,0,0,M,drug crime,1,3892
69,28.0,0,7.0,M,public order crime,1,3892
90.0,1,0,0,F,drug crime,1,4723
24,22.0,0,3.0,F,property crime,1,4723
24,36.0,0,0,F,violent crime,1,4723
29,15.0,0,0,F,violent crime,1,35
20.0,0,0,7.0,F,violent crime,1,35
29,14.0,14.0,0,F,violent crime,1,35
67.0,3,0,0,M,obstruction of justice,0,1937
71.0,3,0,2.0,M,violent crime,0,1937
69.0,3,0,0,M,violent crime,0,1937
76.0,3.0,2,1,M,drug crime,0,5496
41,5.0,2,10.0,M,drug crime,0,5496
61.0,9,2,4.0,M,drug crime,0,5496
61.0,6,0,0,F,drug crime,0,5865
36,5.0,0,11.0,F,drug crime,0,5865
36,6,0,11.0,F,arrested but not charged,0,5865
65.0,1,0,0,F,property crime,0,3049
58.0,1,0,0,F,fraud and financial crime,0,3049
50.0,1,0,4.0,F,property crime,0,3049
42,25.0,0,0,F,obstruction of justice,1,6914
42,19.0,0,0,F,property crime,1,6914
42,24.0,0,0,F,property crime,1,6914
73.0,9,0,0,F,public order crime,0,3848
36,2.0,0,0,F,arrested but not charged,0,3848
61.0,9,0,0,M,public order crime,0,3848
76.0,11,0,2,F,property crime,0,6805
72.0,11,0,2,F,property crime,0,6805
61.0,11,0,4.0,F,property crime,0,6805
59.0,0,0,0,F,property crime,0,4597
48.0,0,0,0,F,property crime,0,4597
76.0,0,0,0,F,public order crime,0,4597
34,1,18.0,6.0,F,drug crime,1,6577
23.0,1,16.0,0,F,drug crime,1,6577
34,20.0,17.0,0,F,drug crime,1,6577
25,36.0,0,10.0,M,arrested but not charged,1,1342
81.0,1,20.0,0,M,arrested but not charged,1,1342
25,13.0,0,7.0,M,arrested but not charged,1,1342
29.0,30.0,0,0,M,violent crime,1,2128
54,15.0,0,0,M,violent crime,1,2128
54,16.0,0,0,M,violent crime,1,2128
31,38.0,0,0,F,drug crime,1,5986
31,25.0,0,0,F,drug crime,1,5986
31,12.0,8.0,0,F,drug crime,1,5986
32,32.0,0,0,F,violent crime,1,3146
32,22.0,0,0,F,drug crime,1,3146
32,4.0,6.0,0,F,violent crime,1,3146
24.0,1,0,11.0,F,public order crime,1,4369
26,24.0,0,0,F,violent crime,1,4369
26,1,12.0,1.0,F,public order crime,1,4369
72.0,28.0,0,0,F,property crime,0,2948
32,9,0,10.0,F,fraud and financial crime,0,2948
76.0,9,0,0,F,public order crime,0,2948
31.0,1,11.0,0,M,violent crime,1,1896
18.0,1,0,0,M,violent crime,1,1896
29.0,30.0,0,0,M,violent crime,1,1896
34,28.0,0,12.0,M,public order crime,1,6859
34,31.0,0,0,M,obstruction of justice,1,6859
34,16.0,0,7.0,M,public order crime,1,6859
76.0,9,0,1,F,property crime,0,3242
72.0,9,0,1,F,property crime,0,3242
71.0,9,0,2.0,F,property crime,0,3242
45.0,6,3,0,M,arrested but not charged,0,1023
39.0,6,0.0,0,F,arrested but not charged,0,1023
71.0,11.0,3,0,F,arrested but not charged,0,1023
70.0,11,1,0,M,arrested but not charged,0,735
61.0,11,1,0,F,arrested but not charged,0,735
75.0,11,1,2.0,F,arrested but not charged,0,735
42,1,19.0,0,F,drug crime,1,357
42,25.0,15.0,0,F,drug crime,1,357
47.0,34.0,0,0,F,drug crime,1,357
88.0,2,0,11.0,F,arrested but not charged,1,552
90.0,2,0,0,M,arrested but not charged,1,552
41,24.0,0,2.0,F,arrested but not charged,1,552
20.0,0,0,7.0,M,violent crime,1,2042
21,21.0,0,0,M,property crime,1,2042
21,28.0,0,3.0,M,violent crime,1,2042
90.0,2,0,0,M,drug crime,1,6424
28.0,2,0,0,F,drug crime,1,6424
23.0,25.0,0,0,F,drug crime,1,6424
